member_id,total_tickets,avg_csat,total_repeat_contacts,total_escalations,avg_resolution_time
63879,1,5.0,0,0,7.1
63918,1,5.0,0,0,13.7
63919,1,4.0,0,0,48.5
63927,1,4.0,1,0,45.0
63970,1,5.0,0,1,33.2
63971,1,4.0,0,0,21.7
64021,1,3.0,0,1,63.9
64026,1,4.0,0,0,32.4
64045,1,5.0,0,0,20.6
64051,1,5.0,0,0,19.4
64082,1,4.0,0,0,19.8
64094,1,4.0,0,0,14.6
64097,1,5.0,0,0,53.2
64099,1,3.0,0,0,56.1
64156,1,5.0,0,0,21.0
64157,1,5.0,1,1,35.3
64195,1,4.0,0,1,69.2
64204,1,5.0,0,0,3.4
64206,1,5.0,0,1,40.6
64242,1,4.0,0,0,17.5
64243,1,3.0,0,1,36.5
64294,1,5.0,0,0,36.7
64304,1,5.0,0,0,13.7
64312,1,5.0,0,0,47.6
64389,1,5.0,0,0,21.3
64391,1,4.0,0,0,57.2
64417,1,4.0,0,0,7.2
64419,1,5.0,0,0,45.4
64514,1,4.0,0,0,28.5
64544,1,5.0,0,0,31.8
64557,1,5.0,0,0,45.3
64560,1,2.0,1,1,58.7
64596,1,5.0,1,0,26.2
64609,1,5.0,0,0,55.4
64614,1,5.0,0,0,15.0
64615,1,5.0,0,0,18.0
64626,1,4.0,0,1,43.2
64638,1,3.0,0,1,48.4
64643,1,5.0,0,0,44.0
64654,1,4.0,0,0,50.5
64698,1,2.0,0,1,58.9
64732,1,4.0,0,0,49.0
64740,1,5.0,0,0,29.6
64778,2,4.0,0,1,23.3
64781,1,4.0,0,0,38.4
64792,1,5.0,0,0,13.2
64836,1,4.0,1,0,31.1
64837,1,3.0,1,0,47.6
64847,1,4.0,0,1,25.6
64860,1,3.0,0,1,50.1
64955,1,5.0,1,0,58.5
64981,1,5.0,0,0,18.8
64994,1,5.0,0,0,25.3
65001,1,5.0,0,0,13.8
65013,1,5.0,0,0,31.9
65044,1,5.0,0,0,34.4
65077,1,5.0,0,0,22.4
65078,1,5.0,0,0,44.6
65091,1,3.0,0,1,48.8
65099,1,4.0,0,0,20.3
65181,1,3.0,0,0,63.0
65216,1,5.0,1,0,12.2
65262,1,5.0,0,0,43.3
65277,1,4.0,0,1,7.9
65287,1,3.0,1,0,46.5
65289,1,3.0,0,0,73.9
65302,1,5.0,0,0,9.6
65310,1,5.0,0,0,31.8
65314,1,4.0,1,1,45.1
65329,1,5.0,1,0,61.0
65352,1,4.0,0,1,32.9
65358,1,5.0,1,0,37.4
65425,1,3.0,1,1,13.0
65497,1,5.0,0,0,26.8
65545,1,5.0,0,0,44.7
65560,1,5.0,0,1,38.3
65570,1,3.0,0,0,11.2
65584,1,3.0,0,0,54.3
65591,1,4.0,0,1,10.2
65636,1,3.0,0,0,50.5
65653,1,4.0,0,0,44.9
65673,1,3.0,0,1,28.6
65679,1,4.0,0,0,52.0
65692,1,4.0,0,0,13.6
65716,1,4.0,0,0,59.0
65723,1,5.0,1,0,31.9
65724,1,5.0,0,0,50.2
65765,1,2.0,0,1,53.1
65778,1,5.0,0,0,53.0
65790,1,3.0,0,1,43.0
65818,1,5.0,0,1,10.7
65820,1,5.0,0,0,16.5
65851,1,5.0,0,0,13.7
65908,1,5.0,0,0,11.8
65930,1,5.0,0,0,40.4
65963,2,3.0,0,1,40.75
65975,1,5.0,0,0,12.6
66000,1,5.0,0,0,20.8
66007,1,5.0,0,0,5.5
66010,1,5.0,0,0,16.4
66024,1,5.0,0,0,45.8
66025,1,5.0,0,0,10.8
66031,1,5.0,0,0,37.1
66055,1,3.0,1,1,57.1
66058,1,5.0,0,0,36.7
66074,1,4.0,0,0,35.0
66075,1,5.0,1,0,16.6
66109,1,4.0,1,0,35.3
66117,1,3.0,0,1,65.9
66141,1,4.0,0,0,27.7
66161,1,5.0,0,0,19.4
66162,1,5.0,0,0,23.9
66164,1,5.0,1,0,32.0
66173,1,5.0,0,0,29.3
66179,1,5.0,0,0,46.1
66219,1,5.0,0,0,15.3
66220,1,5.0,0,0,32.2
66261,2,4.5,0,0,26.0
66276,1,5.0,0,0,20.3
66287,1,3.0,1,0,26.5
66322,1,5.0,0,0,19.4
66344,1,3.0,1,0,47.9
66373,1,3.0,0,1,20.6
66384,1,5.0,0,0,15.3
66413,1,4.0,1,1,61.5
66432,1,5.0,0,0,39.3
66447,1,4.0,0,0,42.8
66458,1,5.0,0,0,21.8
66465,1,4.0,0,0,6.7
66478,1,4.0,0,0,56.3
66521,1,5.0,0,0,11.4
66544,1,5.0,0,0,6.8
66592,1,5.0,0,0,36.1
66593,1,5.0,0,0,34.0
66663,1,5.0,0,0,14.8
66677,1,4.0,0,0,23.9
66688,1,5.0,0,0,37.5
66702,1,5.0,0,0,24.6
66708,1,4.0,0,0,22.2
66736,1,4.0,0,1,30.2
66783,1,5.0,0,0,11.2
66794,1,5.0,0,0,32.6
66804,1,5.0,0,0,20.6
66821,1,3.0,0,0,41.5
66863,1,5.0,0,1,31.5
66880,1,5.0,0,1,30.0
66909,1,4.0,0,1,39.0
66912,1,4.0,1,0,21.3
66926,1,3.0,0,1,55.0
66927,1,5.0,0,0,9.9
66932,1,5.0,0,0,21.5
66949,1,4.0,0,0,10.8
66974,1,5.0,0,0,5.3
67007,1,4.0,0,0,16.9
67126,1,3.0,0,0,46.3
67139,1,5.0,0,0,12.4
67144,1,5.0,0,0,7.9
67167,1,5.0,0,0,18.3
67193,1,4.0,0,1,45.5
67229,1,4.0,0,1,16.5
67250,1,5.0,0,0,9.6
67278,1,5.0,0,0,40.4
67303,1,5.0,0,0,47.9
67322,1,5.0,1,1,42.0
67330,1,5.0,1,0,36.4
67345,1,4.0,0,0,51.8
67357,1,5.0,1,0,13.4
67374,1,4.0,0,0,22.4
67399,1,3.0,0,0,48.3
67439,1,3.0,0,1,14.7
67448,1,4.0,0,1,13.8
67461,1,5.0,0,0,9.2
67576,1,5.0,0,0,28.6
67611,1,4.0,0,0,55.7
67615,1,3.0,0,0,76.9
67632,1,5.0,0,0,15.5
67654,1,3.0,0,1,74.4
67672,1,5.0,0,0,11.6
67719,1,5.0,1,0,19.6
67720,1,5.0,0,0,27.4
67729,1,5.0,0,0,10.3
67739,1,5.0,0,0,18.5
67755,1,4.0,0,0,16.4
67757,1,3.0,1,1,54.5
67773,1,5.0,0,0,37.3
67780,1,5.0,1,0,15.5
67849,1,4.0,0,0,14.3
67858,1,4.0,0,0,46.8
67871,1,4.0,0,0,24.9
67880,1,4.0,0,0,24.2
67913,1,5.0,0,0,20.6
67934,1,5.0,0,0,45.9
67955,1,4.0,0,0,14.4
67964,1,4.0,0,0,47.7
67971,1,5.0,0,0,12.8
67994,1,4.0,1,0,49.9
68001,1,5.0,0,0,11.0
68008,1,5.0,0,0,21.7
68059,1,4.0,1,0,14.9
68070,1,5.0,0,0,33.0
68096,1,5.0,0,0,15.5
68121,1,5.0,0,0,1.0
68122,1,4.0,0,0,39.0
68132,1,5.0,0,0,48.6
68172,1,4.0,0,0,41.2
68210,1,5.0,1,0,12.8
68213,1,5.0,0,0,29.8
68214,1,5.0,0,0,47.5
68259,1,5.0,0,0,30.9
68265,1,5.0,0,0,10.8
68275,1,4.0,0,0,16.5
68279,1,1.0,1,0,59.7
68284,1,3.0,0,1,50.5
68286,1,5.0,0,0,39.8
68296,1,4.0,0,0,40.3
68297,1,5.0,0,0,10.4
68306,1,4.0,0,1,38.1
68320,1,5.0,0,0,20.6
68329,1,3.0,0,1,40.8
68332,1,5.0,0,0,16.4
68345,1,5.0,0,0,43.4
68351,1,4.0,1,0,40.4
68369,1,5.0,0,1,6.6
68391,1,5.0,1,0,13.0
68407,1,4.0,0,0,16.3
68418,1,5.0,1,0,13.7
68420,1,4.0,0,0,20.1
68451,1,5.0,0,0,44.5
68466,1,5.0,0,0,57.5
68479,1,4.0,0,0,28.1
68494,1,3.0,0,1,28.2
68508,1,5.0,0,0,26.9
68537,1,5.0,0,0,36.3
68538,1,5.0,0,0,9.8
68550,1,4.0,0,1,51.6
68565,2,3.5,0,1,37.55
68606,1,5.0,1,0,21.2
68619,1,4.0,0,0,50.0
68647,1,3.0,1,1,30.4
68659,1,4.0,0,0,4.7
68688,1,5.0,0,0,18.5
68694,1,5.0,0,0,45.7
68704,1,4.0,0,0,33.4
68735,1,5.0,1,0,49.4
68754,1,4.0,0,0,8.5
68774,1,4.0,0,0,25.4
68780,1,4.0,1,0,15.1
68817,1,2.0,0,1,46.0
68889,1,5.0,0,0,25.6
68894,1,4.0,0,0,10.4
68919,1,5.0,0,0,3.5
68922,1,5.0,0,0,48.6
68949,1,4.0,0,0,70.2
68961,1,4.0,0,1,56.7
68987,1,4.0,0,0,28.9
68989,1,2.0,1,1,73.3
69001,1,3.0,0,0,9.5
69021,1,3.0,1,0,45.4
69046,1,5.0,1,0,19.3
69054,1,5.0,0,0,24.1
69091,2,4.5,2,0,48.7
69101,1,5.0,0,0,14.8
69104,1,5.0,0,0,52.4
69168,1,3.0,0,1,39.4
69171,1,4.0,1,0,6.4
69174,1,5.0,0,0,4.4
69183,1,4.0,0,0,12.4
69189,1,4.0,0,0,26.6
69197,1,4.0,1,0,53.0
69200,1,5.0,0,0,21.0
69240,1,3.0,1,1,49.3
69258,1,4.0,0,0,42.3
69264,1,4.0,1,1,27.2
69284,1,4.0,0,0,16.1
69290,1,4.0,1,0,61.8
69339,1,4.0,0,0,25.1
69350,1,3.0,0,0,61.3
69382,1,2.0,0,1,54.8
69383,2,4.0,1,0,17.1
69387,1,5.0,0,0,58.4
69421,1,5.0,0,0,27.2
69425,1,4.0,0,0,16.7
69429,1,3.0,0,1,14.0
69433,1,4.0,0,0,9.8
69469,1,5.0,0,1,11.5
69479,1,4.0,0,0,12.2
69501,1,5.0,0,0,42.5
69552,1,5.0,1,0,13.7
69565,1,5.0,1,0,23.4
69575,1,5.0,0,0,12.2
69576,1,5.0,0,0,15.3
69578,1,5.0,1,1,22.1
69580,1,4.0,0,0,56.2
69585,1,5.0,0,1,40.7
69605,1,3.0,1,0,54.8
69614,1,4.0,0,0,14.1
69615,1,4.0,0,0,68.1
69644,1,3.0,0,1,44.6
69697,1,4.0,0,1,37.3
69721,1,5.0,0,0,9.3
69737,1,5.0,0,0,2.2
69767,1,4.0,0,0,6.9
69770,1,5.0,0,0,12.0
69821,1,5.0,0,0,11.6
69825,2,3.5,0,1,39.25
69845,1,5.0,0,0,27.6
69846,1,5.0,0,0,16.8
69867,1,5.0,1,0,20.3
69869,2,4.0,0,1,12.6
69871,1,5.0,1,0,17.8
69879,1,3.0,1,1,6.3
69891,1,5.0,0,0,17.3
69917,1,5.0,0,0,31.6
69922,1,5.0,0,0,5.3
69926,1,4.0,0,0,14.3
69941,1,4.0,0,1,39.6
69960,1,3.0,0,1,53.4
69967,1,3.0,0,1,57.8
70023,1,4.0,1,0,64.9
70046,1,3.0,0,0,30.1
70052,1,4.0,0,1,41.7
70053,1,4.0,0,0,57.9
70062,1,5.0,0,0,31.4
70094,1,5.0,0,0,28.4
70119,1,5.0,0,0,13.9
70122,1,5.0,0,0,13.8
70124,1,5.0,0,0,29.6
70138,1,4.0,0,0,15.0
70141,1,5.0,0,0,8.3
70144,2,3.5,1,0,62.5
70164,1,5.0,0,0,25.4
70178,1,5.0,0,0,5.9
70185,1,5.0,1,0,28.2
70187,1,5.0,0,0,18.3
70188,1,5.0,0,0,2.9
70209,1,4.0,1,1,32.0
70220,2,5.0,0,0,27.75
70221,1,5.0,0,0,47.8
70244,1,4.0,0,0,50.6
70254,1,5.0,0,0,16.1
70262,1,5.0,0,0,8.8
70313,1,5.0,0,0,47.0
70334,1,5.0,0,0,7.4
70391,1,4.0,0,0,43.1
70407,1,5.0,0,1,37.7
70455,1,5.0,0,0,32.4
70504,1,5.0,0,0,16.0
70521,1,4.0,0,0,9.2
70522,1,5.0,0,1,35.6
70526,1,5.0,0,0,27.1
70551,1,4.0,0,0,14.9
70561,1,4.0,0,0,42.9
70604,1,3.0,0,0,62.7
70607,1,3.0,1,0,11.9
70608,1,5.0,0,0,5.4
70621,1,5.0,0,0,7.9
70689,1,5.0,0,0,4.2
70700,1,5.0,1,0,13.1
70761,1,4.0,0,0,36.1
70792,1,4.0,0,0,51.9
70853,1,5.0,1,0,51.2
70883,1,5.0,0,0,7.4
70895,1,5.0,0,0,21.9
70976,1,4.0,1,1,20.5
70984,1,5.0,0,0,9.4
71016,1,5.0,0,0,16.3
71033,1,5.0,0,1,43.4
71037,1,3.0,1,1,24.6
71130,1,5.0,0,0,15.4
71133,1,5.0,1,0,30.5
71140,1,5.0,0,0,18.6
71166,1,5.0,0,0,42.7
71193,1,5.0,1,1,41.8
71194,1,4.0,0,0,10.4
71216,1,5.0,0,0,34.9
71225,1,4.0,0,0,12.6
71226,1,4.0,0,0,60.0
71238,1,4.0,0,0,48.8
71250,1,4.0,0,0,40.2
71292,1,4.0,0,0,19.1
71295,1,3.0,0,0,49.9
71336,1,4.0,0,0,29.1
71342,1,5.0,0,0,15.5
71349,1,3.0,1,1,69.0
71360,1,3.0,1,0,13.2
71401,1,5.0,0,0,14.4
71406,1,5.0,1,0,6.3
71454,1,5.0,0,0,12.1
71540,1,5.0,0,0,40.3
71545,2,3.5,0,1,36.85
71552,1,5.0,0,0,15.0
71555,1,5.0,0,0,13.4
71573,1,5.0,0,0,14.5
71588,1,4.0,0,1,11.4
71593,1,5.0,0,0,10.1
71599,1,5.0,1,0,8.0
71612,1,3.0,0,0,57.3
71623,1,5.0,0,0,43.9
71625,1,5.0,0,1,45.2
71680,1,4.0,0,0,61.4
71685,1,4.0,1,1,35.0
71730,1,5.0,0,0,40.4
71743,1,4.0,0,0,54.5
71748,1,4.0,0,0,16.4
71773,1,5.0,0,1,20.5
71779,1,5.0,0,0,38.5
71790,1,5.0,0,0,39.6
71794,2,4.0,0,0,31.9
71801,1,5.0,0,0,22.9
71811,1,5.0,1,0,12.5
71869,1,5.0,0,0,17.7
71904,1,5.0,0,0,44.6
71919,1,3.0,0,0,50.5
71933,1,4.0,0,0,35.7
71941,1,3.0,0,0,68.3
71947,1,5.0,0,0,17.3
71959,1,4.0,1,0,29.2
71971,1,5.0,0,0,10.2
71990,1,5.0,0,0,6.3
72017,1,5.0,0,0,42.2
72022,1,5.0,0,0,12.1
72047,1,5.0,0,0,13.0
72130,1,5.0,0,0,31.7
72188,1,3.0,1,1,66.6
72250,1,4.0,1,1,35.6
72259,1,4.0,1,1,27.4
72294,1,5.0,0,0,9.8
72333,1,4.0,0,0,15.0
72351,1,5.0,0,1,39.0
72370,1,5.0,0,0,13.4
72387,1,5.0,0,0,14.4
72404,2,4.0,0,0,52.85
72419,1,5.0,0,0,4.2
72428,1,4.0,0,0,64.3
72433,1,4.0,1,0,25.1
72451,1,3.0,0,1,37.7
72452,1,4.0,0,1,16.8
72467,1,4.0,0,1,24.2
72472,2,5.0,0,0,7.7
72481,1,5.0,0,0,24.4
72482,1,5.0,0,0,25.8
72492,1,3.0,1,1,37.4
72541,1,4.0,0,0,12.7
72553,1,5.0,0,0,26.5
72574,1,3.0,0,1,18.2
72604,1,4.0,0,1,12.6
72611,1,4.0,0,1,34.5
72654,1,5.0,1,0,31.1
72670,1,4.0,1,1,41.3
72675,1,5.0,1,0,20.3
72681,1,5.0,0,0,17.7
72694,1,3.0,1,1,42.7
72705,1,5.0,0,1,19.6
72719,1,5.0,0,0,8.3
72737,1,5.0,0,0,43.4
72746,1,5.0,0,0,42.2
72804,1,5.0,0,0,23.3
72816,1,5.0,0,0,47.1
72818,1,4.0,0,0,51.2
72826,1,5.0,0,0,26.9
72835,1,4.0,0,1,56.1
72858,1,5.0,0,0,52.5
72886,1,5.0,0,0,50.0
72900,1,5.0,0,0,34.6
72930,1,4.0,0,0,12.0
72963,1,4.0,1,0,39.0
72971,1,3.0,1,0,61.0
73007,1,5.0,0,0,24.2
73010,1,4.0,0,0,37.4
73013,1,4.0,1,0,49.1
73025,1,5.0,0,1,37.9
73048,1,4.0,0,0,30.6
73053,1,4.0,0,1,21.7
73067,1,5.0,0,0,9.0
73069,1,5.0,0,0,42.3
73073,1,5.0,0,0,20.1
73081,1,5.0,1,0,25.5
73085,1,5.0,0,0,10.3
73115,1,4.0,0,0,40.1
73148,1,5.0,0,0,46.9
73175,1,5.0,0,0,10.2
73225,1,5.0,0,0,40.2
73227,1,5.0,0,0,7.7
73232,1,5.0,0,0,25.8
73267,1,5.0,0,0,23.7
73273,1,5.0,0,0,35.9
73282,1,5.0,1,0,16.9
73306,1,4.0,0,1,38.9
73326,1,4.0,0,0,34.2
73331,1,3.0,0,0,48.3
73342,1,5.0,0,0,38.8
73347,1,5.0,1,0,13.0
73349,1,5.0,0,0,11.7
73372,1,4.0,0,0,4.7
73378,1,3.0,0,0,51.6
73393,1,4.0,0,1,16.2
73445,1,5.0,0,0,6.8
73470,1,4.0,0,0,8.5
73472,1,5.0,0,0,30.6
73512,1,5.0,0,0,33.0
73533,1,4.0,0,1,26.1
73535,1,3.0,1,1,10.6
73544,1,5.0,1,0,49.2
73582,1,5.0,0,0,40.0
73610,1,4.0,0,0,40.8
73618,1,5.0,0,0,63.3
73620,1,5.0,1,0,46.4
73646,1,3.0,0,0,54.6
73678,1,5.0,0,0,28.9
73687,1,3.0,0,1,34.6
73706,1,5.0,0,0,43.8
73719,1,5.0,0,0,9.9
73743,1,5.0,0,0,46.0
73756,1,3.0,1,0,27.4
73768,1,1.0,0,1,51.1
73770,1,5.0,0,1,33.4
73773,1,4.0,0,1,27.0
73780,1,5.0,0,0,30.3
73798,1,5.0,0,0,41.9
73811,1,3.0,1,1,80.5
73857,1,5.0,0,0,28.0
73897,1,3.0,1,0,50.3
73902,1,5.0,0,0,13.0
73924,1,4.0,0,0,10.9
73970,1,5.0,0,1,31.0
73978,1,4.0,0,1,51.6
74010,1,5.0,0,0,8.5
74014,1,3.0,0,1,56.7
74063,1,5.0,1,0,10.2
74096,1,5.0,0,0,45.5
74115,1,4.0,1,1,54.6
74142,1,3.0,1,0,49.3
74144,1,2.0,1,0,57.3
74148,1,5.0,1,0,19.1
74168,1,1.0,0,1,49.9
74218,1,4.0,0,0,28.1
74268,1,5.0,0,0,28.4
74287,1,3.0,0,1,66.0
74312,1,5.0,0,0,16.5
74315,1,4.0,0,0,10.0
74348,1,4.0,0,0,60.5
74377,1,5.0,0,0,10.4
74400,1,5.0,0,0,8.0
74421,1,5.0,0,0,47.1
74479,1,5.0,0,1,12.9
74492,1,5.0,0,0,46.0
74498,1,4.0,0,0,62.3
74528,1,1.0,1,1,58.4
74533,1,4.0,1,1,24.7
74560,1,4.0,0,0,15.6
74582,2,4.5,0,0,29.5
74595,1,5.0,0,0,22.9
74596,1,4.0,0,0,21.7
74603,1,4.0,1,0,19.7
74627,1,5.0,0,0,10.6
74677,1,3.0,0,1,52.0
74705,1,5.0,0,0,24.4
74731,1,5.0,0,0,27.7
74734,1,5.0,0,0,16.9
74760,1,4.0,0,0,60.3
74821,1,5.0,0,0,19.2
74825,1,4.0,0,0,53.5
74841,1,5.0,0,1,43.5
74851,1,3.0,0,0,11.3
74857,1,5.0,0,0,9.4
74874,1,5.0,1,0,11.6
74910,1,5.0,0,0,37.1
74989,1,2.0,1,1,60.1
74993,1,4.0,0,1,50.8
74997,1,4.0,0,1,24.7
75016,2,4.0,0,1,42.25
75028,1,4.0,0,0,52.0
75037,1,5.0,0,0,10.2
75097,1,5.0,1,0,39.3
75103,1,4.0,0,1,25.2
75123,1,5.0,0,0,24.0
75131,1,4.0,0,0,20.4
75138,1,5.0,0,0,14.0
75141,1,5.0,0,0,22.2
75161,1,4.0,0,0,22.2
75165,1,4.0,0,1,61.4
75175,1,4.0,0,0,15.2
75202,1,5.0,0,0,29.1
75233,1,4.0,0,0,24.6
75251,1,4.0,1,0,63.8
75279,1,4.0,0,1,35.0
75284,1,5.0,0,0,1.0
75305,1,4.0,1,0,56.7
75317,1,2.0,0,1,49.1
75347,1,4.0,0,0,6.7
75354,1,5.0,0,0,9.2
75398,1,3.0,0,0,45.8
75400,1,4.0,0,0,31.1
75414,1,5.0,0,0,14.6
75423,1,4.0,0,0,69.1
75431,1,3.0,1,0,54.5
75441,1,4.0,0,0,14.1
75508,1,4.0,1,0,58.8
75531,1,5.0,0,0,37.3
75546,1,3.0,1,1,33.3
75612,1,5.0,0,0,20.5
75667,1,3.0,0,1,49.1
75680,1,4.0,0,0,17.5
75685,1,5.0,0,0,35.9
75719,1,4.0,0,0,59.4
75756,1,2.0,0,1,49.8
75778,1,5.0,0,0,14.8
75917,1,5.0,1,1,23.8
75967,1,4.0,0,1,47.7
75973,1,5.0,0,0,9.4
75998,1,5.0,0,0,17.9
75999,1,4.0,0,0,49.5
76010,1,4.0,0,1,35.2
76012,1,5.0,0,0,9.6
76025,1,3.0,1,1,19.3
76049,1,5.0,0,0,31.4
76054,1,5.0,1,0,32.7
76068,1,4.0,0,1,36.9
76072,1,5.0,0,0,20.3
76078,1,5.0,0,0,14.9
76106,1,5.0,0,0,35.4
76136,1,5.0,0,0,7.9
76146,1,4.0,0,1,7.0
76178,1,5.0,0,0,36.8
76193,1,4.0,0,0,50.8
76201,1,4.0,0,0,28.9
76208,1,5.0,0,0,31.7
76224,1,4.0,0,1,18.9
76232,1,5.0,0,1,26.0
76258,1,5.0,0,0,11.3
76268,1,4.0,0,0,50.3
76281,1,5.0,0,0,30.5
76298,1,5.0,1,0,16.4
76316,1,4.0,0,1,33.0
76419,1,3.0,0,1,45.9
76496,1,4.0,0,1,37.9
76529,1,3.0,0,1,47.5
76586,1,5.0,0,0,17.8
76593,1,5.0,0,0,33.7
76604,1,5.0,0,0,47.1
76715,1,4.0,0,0,27.8
76743,1,2.0,0,1,69.2
76756,1,3.0,0,0,46.4
76757,1,4.0,0,0,53.4
76759,1,5.0,0,0,12.6
76760,1,5.0,0,0,7.4
76788,1,4.0,1,0,64.0
76797,1,4.0,0,1,31.0
76799,1,5.0,0,0,13.8
76820,1,4.0,1,0,42.1
76846,1,5.0,0,0,44.8
76871,1,5.0,0,0,10.8
76937,1,5.0,0,1,37.0
76970,1,5.0,0,0,9.4
76992,1,5.0,0,0,45.9
77012,1,5.0,0,0,46.9
77017,1,5.0,0,0,34.1
77022,1,5.0,0,0,42.9
77031,1,5.0,0,0,53.4
77077,1,4.0,0,1,51.9
77095,1,5.0,0,0,41.3
77140,1,4.0,0,0,58.4
77164,1,5.0,0,0,8.1
77186,1,3.0,0,0,50.1
77207,1,5.0,0,1,17.9
77209,1,5.0,0,0,32.7
77333,1,3.0,1,0,49.5
77341,1,4.0,0,0,20.4
77358,1,3.0,0,0,48.4
77371,1,4.0,0,0,21.8
77389,1,4.0,0,0,37.4
77405,1,5.0,0,1,11.6
77418,1,4.0,1,1,38.2
77424,1,3.0,0,0,22.9
77464,1,5.0,0,0,13.7
77494,1,3.0,0,0,49.6
77501,1,5.0,0,0,16.6
77509,1,5.0,0,1,13.1
77513,1,5.0,0,0,36.6
77530,1,5.0,0,0,14.5
77541,1,4.0,0,0,20.3
77551,1,5.0,0,0,14.8
77673,1,5.0,0,0,12.2
77703,1,3.0,0,0,34.4
77728,1,5.0,0,0,16.4
77736,1,4.0,0,0,12.1
77758,1,4.0,0,0,19.4
77779,1,4.0,0,0,13.5
77791,1,4.0,0,0,11.9
77796,1,5.0,0,0,42.1
77805,1,3.0,0,1,44.4
77814,1,5.0,0,0,40.1
77847,1,5.0,0,0,33.5
77938,1,4.0,0,0,53.0
77943,1,5.0,0,0,17.5
77946,1,5.0,0,0,21.7
77960,1,5.0,0,0,5.4
77992,1,5.0,0,0,7.3
78025,1,5.0,0,1,43.7
78037,1,4.0,0,0,8.9
78055,1,5.0,1,0,38.7
78071,1,5.0,0,0,40.7
78081,1,4.0,0,1,9.8
78132,1,4.0,0,0,27.5
78147,1,4.0,0,0,25.5
78205,1,4.0,0,0,37.1
78269,1,4.0,0,0,53.6
78292,1,5.0,0,0,8.2
78333,1,5.0,0,0,14.1
78358,1,4.0,0,0,35.5
78359,1,4.0,0,1,36.6
78392,1,5.0,0,0,14.4
78396,1,4.0,0,0,13.5
78420,1,5.0,0,0,30.5
78431,2,3.5,1,1,49.900000000000006
78444,1,4.0,0,0,49.1
78503,1,4.0,0,0,35.2
78506,1,3.0,1,1,54.3
78511,1,5.0,0,0,18.8
78518,1,5.0,1,0,44.1
78539,1,3.0,0,0,12.8
78571,1,5.0,0,0,9.9
78592,1,3.0,0,1,64.3
78628,1,5.0,0,0,6.9
78640,1,4.0,0,0,13.1
78670,1,4.0,0,0,11.5
78705,1,3.0,1,1,21.7
78717,1,5.0,0,0,13.7
78729,1,5.0,0,0,35.8
78731,1,5.0,0,0,38.1
78759,1,5.0,1,0,31.5
78833,1,5.0,0,0,16.0
78869,1,4.0,0,1,35.3
78883,1,5.0,0,0,12.6
78886,1,5.0,0,0,8.5
78923,1,5.0,0,0,12.7
78935,1,5.0,0,0,33.8
78943,1,4.0,0,0,31.7
78953,1,3.0,0,1,35.7
78958,1,4.0,0,0,7.2
78977,1,5.0,0,0,24.1
79036,1,4.0,0,0,15.4
79060,1,5.0,0,0,15.6
79085,1,5.0,1,0,8.6
79090,1,4.0,0,0,38.2
79104,1,4.0,0,1,21.9
79134,1,5.0,0,0,33.8
79138,1,4.0,0,0,68.1
79139,1,5.0,0,0,14.9
79154,1,5.0,0,1,18.4
79160,1,5.0,0,0,42.9
79177,1,3.0,0,0,62.4
79212,1,5.0,0,0,46.6
79234,1,5.0,1,0,30.7
79267,1,5.0,0,0,3.1
79270,1,4.0,0,0,44.9
79281,1,5.0,0,0,11.2
79329,1,2.0,0,1,73.7
79330,1,4.0,1,0,11.0
79339,1,3.0,1,0,9.6
79362,1,4.0,0,0,74.5
79374,1,5.0,0,0,54.3
79375,1,5.0,0,1,40.1
79410,2,4.5,0,1,24.200000000000003
79428,1,3.0,1,1,62.6
79444,1,5.0,0,0,42.0
79511,1,5.0,0,0,30.7
79575,1,3.0,1,0,56.5
79592,1,4.0,1,0,37.0
79595,1,4.0,0,0,10.7
79605,1,5.0,0,0,14.9
79617,1,5.0,0,1,28.4
79662,1,4.0,0,0,60.6
79671,1,4.0,0,0,63.7
79675,1,4.0,0,0,36.3
79681,1,3.0,0,0,18.3
79724,1,5.0,0,0,20.6
79734,1,3.0,1,0,49.6
79758,1,4.0,0,0,19.6
79796,1,5.0,1,0,13.9
79808,1,5.0,0,0,54.9
79832,1,5.0,0,0,16.3
79858,1,3.0,0,1,34.6
79863,1,5.0,0,0,67.9
79872,1,4.0,1,0,53.4
79883,1,3.0,0,0,63.5
79888,1,5.0,0,0,37.7
79896,1,5.0,0,1,11.6
79902,1,4.0,0,0,45.0
79916,1,4.0,0,1,47.5
79925,1,4.0,0,0,53.6
79938,1,4.0,0,0,55.0
79957,1,5.0,0,0,8.6
79963,1,5.0,0,0,9.3
79965,1,5.0,0,0,15.0
79973,1,5.0,0,0,41.9
80000,1,4.0,1,1,21.6
80013,1,5.0,0,0,42.6
80083,1,5.0,0,0,37.3
80104,1,3.0,0,1,40.6
80195,1,4.0,0,1,29.5
80204,1,4.0,0,1,39.5
80262,1,4.0,0,0,49.6
80266,1,5.0,0,0,16.0
80313,1,4.0,0,0,41.9
80353,1,5.0,0,0,30.6
80372,1,4.0,0,0,40.9
80387,1,5.0,0,0,12.8
80395,1,4.0,0,0,13.8
80446,1,3.0,0,0,52.1
80503,1,5.0,0,0,40.4
80526,1,4.0,1,1,58.7
80568,1,4.0,0,0,17.4
80589,1,5.0,0,0,45.7
80624,1,5.0,0,0,8.6
80666,1,3.0,0,1,58.7
80709,1,4.0,0,1,46.4
80747,1,3.0,0,1,38.7
80777,1,5.0,1,0,29.2
80795,1,4.0,0,0,11.6
