ticket_id,member_id,contact_date,channel,issue_category,resolution_time_hours,first_contact_resolution,escalated,csat_score,repeat_contact_flag
1596,161415,2024-06-27,Email,Onboarding/Setup,11.7,1,0,5,0
1597,28593,2024-06-04,Email,Billing,21.8,1,0,5,0
1598,132458,2024-05-03,Email,Shipping Delay,23.3,1,0,5,0
1599,154621,2024-05-20,Email,Billing,14.4,1,1,2,0
1600,65765,2024-09-19,Chat,Sync Issues,53.1,1,1,2,0
1601,46955,2024-09-10,Chat,Shipping Delay,32.8,1,0,3,0
1602,61567,2024-05-12,Phone,Billing,30.2,1,0,4,0
1603,85124,2024-07-24,Email,Billing,33.7,1,0,5,0
1604,16562,2024-09-05,Phone,Strap Replacement,14.1,1,0,5,0
1605,68817,2024-11-10,Chat,Battery Drain,46.0,1,1,2,0
1606,146695,2024-05-29,Email,Battery Drain,54.5,1,1,3,0
1607,58350,2024-09-28,Chat,Battery Drain,46.7,1,0,4,0
1608,168175,2024-07-04,Chat,App Bug,27.4,1,0,5,0
1609,174766,2024-07-29,Email,App Bug,58.4,0,1,2,1
1610,183325,2024-08-31,Chat,Sync Issues,34.5,0,1,4,1
1611,13951,2024-11-02,Chat,Billing,15.4,1,0,5,0
1612,83863,2024-07-12,Email,Billing,30.4,1,0,5,0
1613,15143,2024-06-15,Phone,Strap Replacement,15.5,1,0,5,0
1614,174626,2024-04-16,Chat,Sync Issues,35.7,1,0,5,0
1615,22351,2024-09-26,Phone,Battery Drain,50.0,1,0,4,0
1616,175010,2024-02-03,Chat,Billing,16.4,1,0,5,0
1617,111153,2024-11-20,Chat,Shipping Delay,20.6,1,0,5,0
1618,185140,2024-11-18,Phone,Battery Drain,81.8,1,1,1,0
1619,86287,2024-09-13,Email,Billing,20.8,1,0,5,0
1620,183266,2024-09-08,Email,Battery Drain,72.8,1,0,2,0
1621,151692,2024-05-02,Chat,Sync Issues,39.4,1,0,4,0
1622,101829,2024-01-17,Chat,Billing,12.4,1,0,4,0
1623,120049,2024-09-05,Chat,Sync Issues,38.6,1,1,5,0
1624,113337,2024-12-20,Phone,Strap Replacement,7.9,0,0,5,1
1625,104410,2024-02-25,Email,Battery Drain,47.7,1,1,5,0
1626,111587,2024-02-14,Email,Strap Replacement,14.1,1,1,5,0
1627,105452,2024-06-07,Chat,Battery Drain,59.5,1,0,4,0
1628,75612,2024-08-07,Email,Strap Replacement,20.5,1,0,5,0
1629,48322,2024-04-24,Phone,App Bug,34.6,1,0,5,0
1630,192317,2024-10-02,Email,Onboarding/Setup,10.6,1,1,3,0
1631,69644,2024-07-12,Chat,Battery Drain,44.6,1,1,3,0
1632,10355,2024-09-28,Chat,Sync Issues,35.6,1,1,4,0
1633,134577,2024-09-23,Phone,Battery Drain,58.6,1,0,4,0
1634,58314,2024-12-12,Email,App Bug,34.9,1,0,5,0
1635,159607,2024-07-21,Email,Onboarding/Setup,6.5,1,0,5,0
1636,196847,2024-10-08,Chat,Shipping Delay,26.2,1,0,4,0
1637,136091,2024-06-28,Chat,Strap Replacement,11.7,1,0,5,0
1638,6380,2024-07-13,Email,Battery Drain,37.5,1,1,2,0
1639,98780,2024-04-24,Chat,Sync Issues,45.2,0,0,5,1
1640,39049,2024-09-28,Email,Strap Replacement,13.6,1,0,5,0
1641,129805,2024-03-24,Phone,Strap Replacement,6.5,1,0,4,0
1642,147255,2024-07-20,Email,Billing,9.0,1,0,5,0
1643,88462,2024-03-14,Chat,Strap Replacement,14.3,1,0,5,0
1644,57923,2024-06-15,Phone,Sync Issues,31.7,0,0,5,1
1645,51120,2024-01-09,Email,App Bug,18.3,1,1,4,0
1646,40711,2024-02-17,Chat,App Bug,57.3,1,0,4,0
1647,181375,2024-11-06,Phone,Battery Drain,63.1,1,0,3,0
1648,132959,2024-10-24,Chat,Battery Drain,46.5,1,0,5,0
1649,130237,2024-02-09,Chat,App Bug,27.2,1,0,3,0
1650,65001,2024-09-05,Phone,Billing,13.8,1,0,5,0
1651,28875,2024-09-19,Chat,Battery Drain,44.3,1,0,5,0
1652,31741,2024-01-22,Chat,Onboarding/Setup,7.7,1,1,4,0
1653,70700,2024-10-01,Chat,Billing,13.1,0,0,5,1
1654,112349,2024-04-27,Email,Sync Issues,33.1,1,0,5,0
1655,98909,2024-04-22,Email,Battery Drain,57.6,1,0,5,0
1656,181334,2024-08-27,Chat,App Bug,43.9,1,0,5,0
1657,170170,2024-04-09,Email,Sync Issues,39.6,1,0,5,0
1658,188518,2024-03-23,Chat,App Bug,49.9,0,0,4,1
1659,192175,2024-01-12,Chat,Strap Replacement,14.0,1,0,5,0
1660,137697,2024-02-08,Phone,Strap Replacement,11.0,1,0,5,0
1661,146290,2024-08-25,Email,Battery Drain,56.1,1,0,5,0
1662,38296,2024-12-12,Chat,Sync Issues,55.0,1,0,4,0
1663,44423,2024-12-24,Email,App Bug,61.2,0,1,3,1
1664,108262,2024-09-18,Phone,App Bug,55.5,1,0,4,0
1665,199123,2024-08-08,Email,Strap Replacement,12.7,1,1,3,0
1666,88659,2024-01-26,Chat,Battery Drain,35.0,0,0,5,1
1667,4383,2024-05-21,Chat,Onboarding/Setup,6.8,1,0,5,0
1668,63739,2024-10-27,Chat,Billing,14.4,1,0,5,0
1669,41517,2024-10-10,Chat,Onboarding/Setup,5.3,1,0,5,0
1670,8933,2024-09-13,Chat,Shipping Delay,16.2,1,1,3,0
1671,21820,2024-04-07,Chat,Shipping Delay,7.4,1,0,5,0
1672,70895,2024-03-10,Chat,App Bug,21.9,1,0,5,0
1673,185970,2024-10-30,Email,Sync Issues,21.4,1,0,5,0
1674,27639,2024-11-25,Phone,Sync Issues,23.4,1,1,4,0
1675,10131,2024-05-11,Email,Onboarding/Setup,16.0,1,1,5,0
1676,4554,2024-04-10,Email,App Bug,45.2,1,0,5,0
1677,80083,2024-10-06,Chat,Shipping Delay,37.3,1,0,5,0
1678,194830,2024-05-04,Phone,Billing,2.2,1,0,5,0
1679,4271,2024-02-18,Email,App Bug,62.1,0,0,5,1
1680,199411,2024-08-31,Chat,Sync Issues,32.5,0,1,4,1
1681,137081,2024-08-15,Chat,Billing,20.3,1,0,5,0
1682,28788,2024-05-15,Email,App Bug,62.6,1,0,3,0
1683,57219,2024-03-16,Chat,App Bug,56.1,1,0,2,0
1684,99961,2024-09-16,Chat,App Bug,42.7,1,1,4,0
1685,155146,2024-12-05,Email,Onboarding/Setup,4.1,1,0,5,0
1686,145260,2024-11-02,Chat,Onboarding/Setup,11.9,1,0,5,0
1687,83225,2024-12-07,Chat,Battery Drain,50.4,1,0,4,0
1688,62811,2024-09-19,Chat,Shipping Delay,22.5,1,0,5,0
1689,179755,2024-01-19,Chat,Sync Issues,49.8,1,0,5,0
1690,80568,2024-04-08,Chat,Billing,17.4,1,0,4,0
1691,71225,2024-07-03,Email,Billing,12.6,1,0,4,0
1692,151326,2024-09-13,Chat,App Bug,61.7,1,1,3,0
1693,30359,2024-08-20,Chat,Sync Issues,31.1,0,1,3,1
1694,176887,2024-01-22,Chat,Sync Issues,36.6,1,0,4,0
1695,152639,2024-02-27,Email,App Bug,36.5,1,0,5,0
1696,125381,2024-10-28,Chat,Strap Replacement,3.3,1,0,5,0
1697,26302,2024-02-18,Email,Onboarding/Setup,17.0,1,0,4,0
1698,134697,2024-04-15,Chat,Shipping Delay,27.0,1,0,5,0
1699,99267,2024-01-16,Email,App Bug,34.8,1,0,5,0
1700,28106,2024-04-16,Phone,Sync Issues,40.4,1,0,5,0
1701,50579,2024-03-29,Chat,Billing,5.1,1,0,5,0
1702,104872,2024-08-08,Chat,Billing,18.0,0,0,4,1
1703,19865,2024-12-28,Chat,Billing,17.3,1,0,5,0
1704,69200,2024-02-15,Email,Shipping Delay,21.0,1,0,5,0
1705,38474,2024-06-18,Phone,Onboarding/Setup,14.1,1,0,4,0
1706,94214,2024-12-20,Phone,Shipping Delay,33.2,1,0,5,0
1707,64596,2024-11-01,Chat,Billing,26.2,0,0,5,1
1708,47157,2024-06-16,Phone,Battery Drain,34.5,1,1,3,0
1709,79963,2024-12-25,Phone,Billing,9.3,1,0,5,0
1710,94464,2024-05-30,Chat,Battery Drain,38.1,1,1,3,0
1711,1887,2024-05-25,Chat,Strap Replacement,17.7,1,0,5,0
1712,45934,2024-05-09,Chat,Sync Issues,39.5,1,1,3,0
1713,33134,2024-10-20,Email,App Bug,38.8,1,0,4,0
1714,52673,2024-02-17,Chat,App Bug,47.0,1,1,4,0
1715,167531,2024-07-09,Phone,Shipping Delay,17.5,1,0,5,0
1716,141379,2024-09-01,Email,Battery Drain,58.7,1,0,3,0
1717,157440,2024-04-03,Email,Battery Drain,55.6,1,0,5,0
1718,21096,2024-08-28,Phone,Billing,13.9,1,0,4,0
1719,112068,2024-07-23,Email,Onboarding/Setup,14.0,1,0,5,0
1720,59979,2024-07-03,Phone,Battery Drain,38.1,1,0,5,0
1721,134515,2024-05-09,Chat,Sync Issues,22.6,1,1,5,0
1722,70209,2024-11-08,Email,Sync Issues,32.0,0,1,4,1
1723,84768,2024-08-12,Email,Battery Drain,55.4,0,0,4,1
1724,29240,2024-11-03,Chat,Battery Drain,75.9,1,1,3,0
1725,100194,2024-02-02,Chat,Billing,26.3,1,0,5,0
1726,33730,2024-03-17,Chat,Billing,23.5,1,0,5,0
1727,45327,2024-01-29,Email,Strap Replacement,10.2,1,0,5,0
1728,96975,2024-06-24,Phone,Battery Drain,29.9,1,0,5,0
1729,83119,2024-12-09,Email,App Bug,46.9,1,0,5,0
1730,96087,2024-12-30,Chat,Onboarding/Setup,12.1,1,0,5,0
1731,191678,2024-09-25,Email,App Bug,1.0,1,0,5,0
1732,4679,2024-12-12,Email,App Bug,62.0,0,0,4,1
1733,63018,2024-01-19,Phone,Sync Issues,46.6,1,0,4,0
1734,60113,2024-12-16,Email,Battery Drain,76.9,1,1,2,0
1735,38514,2024-07-22,Email,Strap Replacement,12.5,1,0,5,0
1736,116770,2024-09-11,Phone,Strap Replacement,14.9,1,0,3,0
1737,188907,2024-07-19,Phone,Billing,9.1,1,0,5,0
1738,174281,2024-11-05,Email,Sync Issues,27.8,0,0,5,1
1739,147244,2024-12-13,Chat,Sync Issues,34.7,0,1,3,1
1740,110829,2024-11-01,Chat,App Bug,37.0,1,1,3,0
1741,139515,2024-02-21,Chat,Shipping Delay,12.1,1,0,5,0
1742,191737,2024-03-02,Phone,Battery Drain,64.8,1,0,4,0
1743,31540,2024-03-29,Email,Onboarding/Setup,12.1,1,0,5,0
1744,4984,2024-01-15,Phone,Sync Issues,39.9,1,0,5,0
1745,38685,2024-05-24,Chat,Shipping Delay,31.1,1,0,5,0
1746,95355,2024-12-22,Email,Billing,28.9,1,0,5,0
1747,72467,2024-01-29,Chat,Billing,24.2,1,1,4,0
1748,76871,2024-02-04,Chat,Shipping Delay,10.8,1,0,5,0
1749,179066,2024-05-09,Email,App Bug,74.0,1,0,3,0
1750,169888,2024-06-18,Email,Strap Replacement,8.1,1,0,4,0
1751,64994,2024-08-28,Phone,Battery Drain,25.3,1,0,5,0
1752,180007,2024-07-03,Chat,Shipping Delay,13.9,1,0,5,0
1753,171704,2024-03-01,Email,Billing,26.1,1,0,5,0
1754,93785,2024-06-13,Email,Strap Replacement,11.5,0,0,5,1
1755,45240,2024-05-15,Phone,Sync Issues,39.5,1,0,5,0
1756,79872,2024-12-05,Chat,App Bug,53.4,0,0,4,1
1757,180136,2024-08-15,Phone,Battery Drain,53.5,1,0,4,0
1758,125075,2024-09-28,Chat,Sync Issues,38.6,1,0,4,0
1759,51112,2024-02-26,Chat,Shipping Delay,12.6,1,0,5,0
1760,19466,2024-03-10,Chat,Strap Replacement,17.7,1,0,5,0
1761,123889,2024-10-22,Chat,Onboarding/Setup,11.0,1,0,3,0
1762,9616,2024-03-18,Email,Strap Replacement,15.0,1,0,5,0
1763,113018,2024-11-01,Chat,Sync Issues,58.7,1,1,4,0
1764,177391,2024-02-15,Email,Sync Issues,22.6,1,1,4,0
1765,176039,2024-03-24,Chat,Strap Replacement,13.4,1,0,4,0
1766,143105,2024-04-09,Phone,Billing,17.1,1,1,3,0
1767,4868,2024-09-13,Phone,Sync Issues,40.8,1,0,4,0
1768,49495,2024-08-13,Chat,Sync Issues,40.0,1,0,5,0
1769,155190,2024-07-18,Email,Sync Issues,39.3,1,0,5,0
1770,118765,2024-04-30,Chat,App Bug,33.5,1,1,5,0
1771,164400,2024-11-05,Phone,Battery Drain,66.0,1,0,3,0
1772,9713,2024-05-18,Email,App Bug,67.4,1,0,5,0
1773,199365,2024-02-19,Email,Battery Drain,54.2,1,1,3,0
1774,78943,2024-02-10,Chat,App Bug,31.7,1,0,4,0
1775,153113,2024-12-20,Chat,Billing,9.5,1,1,5,0
1776,120663,2024-09-12,Email,Strap Replacement,17.9,1,0,5,0
1777,147415,2024-06-24,Phone,Battery Drain,65.7,1,0,3,0
1778,139019,2024-10-10,Chat,Onboarding/Setup,9.2,1,1,4,0
1779,177703,2024-05-07,Email,Billing,25.3,1,0,4,0
1780,118193,2024-10-12,Chat,Battery Drain,65.5,0,1,3,1
1781,2570,2024-12-05,Email,App Bug,41.0,1,0,5,0
1782,29341,2024-02-08,Chat,Sync Issues,45.2,0,0,5,1
1783,189044,2024-10-12,Chat,App Bug,52.6,1,1,4,0
1784,186024,2024-08-04,Chat,Shipping Delay,34.4,1,0,5,0
1785,69770,2024-05-06,Email,Strap Replacement,12.0,1,0,5,0
1786,160214,2024-04-14,Phone,Battery Drain,36.8,1,0,5,0
1787,5907,2024-09-30,Chat,Onboarding/Setup,1.4,1,1,4,0
1788,34636,2024-06-28,Chat,App Bug,46.0,1,0,5,0
1789,8556,2024-09-24,Chat,Battery Drain,47.8,1,1,5,0
1790,47790,2024-04-17,Email,Onboarding/Setup,9.4,1,0,5,0
1791,168938,2024-04-19,Chat,Shipping Delay,29.9,0,0,4,1
1792,182399,2024-12-15,Phone,Battery Drain,58.4,1,0,5,0
1793,57093,2024-04-18,Chat,Billing,20.4,0,0,5,1
1794,26234,2024-11-20,Phone,App Bug,11.7,1,0,5,0
1795,170952,2024-04-12,Email,Billing,23.0,1,0,4,0
1796,160527,2024-08-01,Chat,App Bug,64.3,0,1,3,1
1797,191375,2024-07-30,Phone,Strap Replacement,17.0,1,0,4,0
1798,181097,2024-06-09,Chat,Battery Drain,28.5,0,0,5,1
1799,51100,2024-10-22,Email,Sync Issues,28.6,0,0,5,1
1800,116226,2024-12-10,Chat,Battery Drain,43.1,1,1,4,0
1801,64732,2024-01-04,Chat,Sync Issues,49.0,1,0,4,0
1802,192269,2024-03-10,Email,Strap Replacement,5.6,1,0,5,0
1803,184301,2024-11-07,Chat,Sync Issues,38.2,1,0,5,0
1804,27091,2024-05-30,Phone,Strap Replacement,9.7,1,0,5,0
1805,47096,2024-08-28,Chat,Billing,20.6,1,1,5,0
1806,121410,2024-09-25,Email,Shipping Delay,30.0,1,0,5,0
1807,147693,2024-02-02,Chat,Shipping Delay,24.3,1,0,5,0
1808,40388,2024-01-05,Chat,Onboarding/Setup,10.0,1,0,5,0
1809,119465,2024-06-14,Phone,Onboarding/Setup,15.3,1,1,4,0
1810,120388,2024-04-13,Email,Battery Drain,57.4,1,0,5,0
1811,187850,2024-10-19,Chat,Sync Issues,44.2,1,1,5,0
1812,169388,2024-05-27,Chat,App Bug,42.4,1,0,5,0
1813,185318,2024-10-04,Phone,App Bug,45.2,1,1,5,0
1814,4730,2024-03-22,Chat,Billing,7.3,1,0,4,0
1815,173462,2024-04-22,Email,Sync Issues,36.7,1,0,5,0
1816,163227,2024-09-06,Chat,Sync Issues,41.6,1,1,4,0
1817,137308,2024-01-13,Chat,Billing,25.9,1,0,4,0
1818,108264,2024-12-01,Email,Battery Drain,97.0,0,0,2,1
1819,18024,2024-05-29,Chat,Billing,18.0,1,0,5,0
1820,93477,2024-01-19,Email,Sync Issues,43.8,1,0,5,0
1821,150239,2024-07-04,Chat,Strap Replacement,13.0,1,0,5,0
1822,9453,2024-09-14,Phone,Shipping Delay,18.8,1,0,5,0
1823,102935,2024-04-22,Chat,Billing,12.1,1,0,4,0
1824,65584,2024-09-12,Chat,Battery Drain,54.3,1,0,3,0
1825,110108,2024-09-13,Chat,Battery Drain,66.6,0,1,3,1
1826,155156,2024-06-21,Phone,Onboarding/Setup,11.1,0,0,4,1
1827,3977,2024-10-10,Phone,Sync Issues,45.3,1,0,4,0
1828,22656,2024-11-24,Chat,Sync Issues,33.5,0,0,4,1
1829,985,2024-05-11,Chat,Billing,16.9,1,0,3,0
1830,7559,2024-03-21,Email,Billing,5.4,0,1,4,1
1831,125004,2024-02-25,Phone,Battery Drain,51.2,1,0,5,0
1832,17432,2024-08-04,Chat,Strap Replacement,9.8,1,0,4,0
1833,48713,2024-07-12,Chat,Sync Issues,29.0,1,0,5,0
1834,95319,2024-11-01,Chat,Sync Issues,33.6,1,0,5,0
1835,124930,2024-02-18,Email,Onboarding/Setup,8.5,1,0,5,0
1836,124360,2024-02-12,Chat,Strap Replacement,14.4,1,0,5,0
1837,168513,2024-02-18,Chat,Billing,20.8,1,0,5,0
1838,12372,2024-03-24,Email,Sync Issues,40.4,1,0,5,0
1839,103673,2024-06-20,Chat,Onboarding/Setup,11.1,1,0,4,0
1840,150983,2024-05-06,Chat,Battery Drain,49.1,0,0,4,1
1841,20665,2024-01-12,Email,Billing,18.6,1,0,5,0
1842,152155,2024-03-21,Phone,Billing,18.7,1,1,4,0
1843,102534,2024-08-04,Chat,Strap Replacement,15.6,1,0,5,0
1844,25965,2024-05-09,Chat,Onboarding/Setup,5.8,1,0,4,0
1845,30026,2024-09-17,Email,Sync Issues,34.5,0,1,4,1
1846,174247,2024-09-16,Email,Shipping Delay,24.4,1,0,3,0
1847,133909,2024-05-23,Chat,Billing,12.8,1,0,5,0
1848,103215,2024-07-16,Phone,Billing,18.3,0,0,5,1
1849,82876,2024-05-23,Chat,Strap Replacement,8.0,1,0,5,0
1850,3801,2024-03-15,Phone,Billing,17.7,1,0,4,0
1851,70334,2024-05-18,Chat,Onboarding/Setup,7.4,1,0,5,0
1852,80808,2024-09-18,Chat,Shipping Delay,32.8,1,0,5,0
1853,87842,2024-08-04,Phone,Battery Drain,54.5,0,0,3,1
1854,132239,2024-01-23,Phone,Strap Replacement,13.1,1,0,5,0
1855,38603,2024-08-23,Email,Sync Issues,22.2,1,0,5,0
1856,104604,2024-04-06,Phone,Billing,21.7,1,0,5,0
1857,57961,2024-11-18,Phone,Sync Issues,43.3,1,0,5,0
1858,132148,2024-04-22,Phone,Billing,27.4,1,0,5,0
1859,111217,2024-02-10,Chat,Battery Drain,55.8,1,0,4,0
1860,10115,2024-05-08,Email,Onboarding/Setup,11.3,1,1,4,0
1861,19418,2024-05-26,Chat,Shipping Delay,27.4,0,0,4,1
1862,171339,2024-06-04,Chat,Strap Replacement,9.1,1,0,5,0
1863,21825,2024-11-29,Chat,Onboarding/Setup,5.1,1,1,4,0
1864,146518,2024-12-30,Email,Sync Issues,32.9,0,0,5,1
1865,63327,2024-03-28,Phone,Strap Replacement,10.6,1,0,5,0
1866,150927,2024-08-02,Chat,Battery Drain,31.0,0,0,5,1
1867,111023,2024-08-07,Email,App Bug,50.5,1,0,4,0
1868,170669,2024-05-25,Chat,Battery Drain,55.8,1,1,5,0
1869,115070,2024-04-30,Email,Battery Drain,34.6,1,1,4,0
1870,76529,2024-04-18,Email,App Bug,47.5,1,1,3,0
1871,104988,2024-11-18,Chat,Strap Replacement,14.9,1,0,5,0
1872,96011,2024-10-28,Chat,Billing,18.4,1,0,4,0
1873,89891,2024-04-29,Chat,Sync Issues,54.3,1,0,5,0
1874,1337,2024-02-08,Chat,Sync Issues,40.5,1,0,4,0
1875,59902,2024-09-12,Email,Battery Drain,69.2,1,1,2,0
1876,34887,2024-06-02,Chat,App Bug,27.9,1,0,5,0
1877,191705,2024-01-28,Chat,Onboarding/Setup,9.9,1,1,5,0
1878,127675,2024-10-25,Chat,Onboarding/Setup,12.9,1,1,4,0
1879,87869,2024-12-25,Phone,Onboarding/Setup,7.8,1,0,5,0
1880,114685,2024-09-01,Chat,Sync Issues,55.4,1,0,5,0
1881,120467,2024-12-01,Chat,App Bug,48.6,0,0,4,1
1882,69183,2024-10-10,Chat,Onboarding/Setup,12.4,1,0,4,0
1883,22723,2024-02-21,Phone,Battery Drain,73.0,1,0,4,0
1884,85954,2024-06-30,Chat,Sync Issues,42.9,1,0,5,0
1885,165363,2024-11-22,Chat,App Bug,25.8,1,0,4,0
1886,153770,2024-09-24,Chat,Sync Issues,27.9,1,0,4,0
1887,136343,2024-05-18,Email,Battery Drain,44.4,1,1,4,0
1888,148274,2024-07-20,Phone,Billing,16.7,1,0,5,0
1889,71130,2024-03-10,Chat,Billing,15.4,1,0,5,0
1890,105809,2024-05-11,Email,Billing,38.4,1,0,4,0
1891,98389,2024-10-15,Phone,Billing,24.0,1,0,5,0
1892,120568,2024-03-08,Email,Battery Drain,67.9,1,0,4,0
1893,167327,2024-02-12,Phone,Sync Issues,39.0,1,1,4,0
1894,180199,2024-04-14,Phone,Onboarding/Setup,1.6,1,0,5,0
1895,140497,2024-01-20,Phone,Battery Drain,32.4,1,0,5,0
1896,5026,2024-08-10,Phone,Sync Issues,25.6,0,0,5,1
1897,54540,2024-11-09,Chat,Onboarding/Setup,9.0,1,0,4,0
1898,147143,2024-03-02,Chat,Shipping Delay,14.6,1,0,5,0
1899,1818,2024-11-08,Chat,App Bug,38.2,0,1,4,1
1900,164789,2024-04-08,Chat,App Bug,52.0,0,0,4,1
1901,148916,2024-12-06,Phone,Onboarding/Setup,19.1,1,0,5,0
1902,185410,2024-03-22,Email,Onboarding/Setup,11.2,1,0,5,0
1903,144256,2024-07-25,Email,Strap Replacement,12.1,1,0,4,0
1904,71904,2024-06-11,Email,Sync Issues,44.6,1,0,5,0
1905,78431,2024-05-15,Phone,Battery Drain,49.2,1,1,3,0
1906,85334,2024-07-06,Chat,Billing,17.8,1,0,5,0
1907,149863,2024-03-16,Email,Shipping Delay,29.9,1,0,4,0
1908,124201,2024-11-19,Email,App Bug,46.2,1,0,5,0
1909,151043,2024-04-05,Phone,App Bug,63.3,1,0,3,0
1910,92530,2024-03-16,Phone,Onboarding/Setup,13.7,1,0,4,0
1911,22244,2024-06-23,Chat,App Bug,46.2,1,1,3,0
1912,189927,2024-04-03,Email,Battery Drain,54.1,1,0,3,0
1913,197889,2024-05-03,Phone,Battery Drain,54.8,0,0,5,1
1914,52058,2024-10-26,Chat,App Bug,37.4,1,0,5,0
1915,132108,2024-03-13,Email,Strap Replacement,10.8,1,0,5,0
1916,3771,2024-03-26,Chat,Battery Drain,35.7,1,0,5,0
1917,138942,2024-11-03,Email,Sync Issues,42.2,1,0,5,0
1918,132740,2024-07-25,Chat,App Bug,35.3,1,0,4,0
1919,2303,2024-02-27,Chat,Sync Issues,40.7,0,0,5,1
1920,187419,2024-03-06,Chat,Billing,13.5,1,0,5,0
1921,125299,2024-03-20,Chat,Onboarding/Setup,8.6,1,0,5,0
1922,197497,2024-03-15,Chat,Shipping Delay,25.6,1,0,5,0
1923,11412,2024-12-01,Email,Battery Drain,37.7,1,0,4,0
1924,6811,2024-02-24,Chat,App Bug,38.6,0,0,4,1
1925,79267,2024-07-07,Phone,Onboarding/Setup,3.1,1,0,5,0
1926,2128,2024-07-04,Email,Strap Replacement,11.2,1,0,4,0
1927,125861,2024-04-14,Email,Sync Issues,27.9,1,1,5,0
1928,75354,2024-03-17,Phone,Strap Replacement,9.2,1,0,5,0
1929,6147,2024-11-16,Email,Billing,16.3,0,0,5,1
1930,107633,2024-04-26,Chat,Billing,22.4,1,0,5,0
1931,193264,2024-04-21,Phone,Onboarding/Setup,4.0,1,0,5,0
1932,74492,2024-11-23,Email,Sync Issues,46.0,1,0,5,0
1933,93794,2024-06-08,Chat,App Bug,44.4,1,0,5,0
1934,6841,2024-08-26,Chat,Strap Replacement,11.7,1,0,5,0
1935,103559,2024-01-24,Chat,Battery Drain,39.7,1,1,2,0
1936,134521,2024-01-16,Chat,Billing,1.0,0,0,4,1
1937,48457,2024-08-04,Chat,Shipping Delay,21.9,1,0,5,0
1938,82736,2024-08-17,Email,Sync Issues,33.6,1,0,5,0
1939,63228,2024-05-10,Chat,Sync Issues,32.5,1,1,4,0
1940,133787,2024-04-14,Phone,Strap Replacement,13.4,1,0,5,0
1941,23065,2024-01-22,Email,App Bug,35.6,1,0,5,0
1942,9081,2024-08-27,Email,Battery Drain,43.8,1,0,5,0
1943,166654,2024-02-03,Chat,Sync Issues,31.6,1,0,5,0
1944,130198,2024-05-25,Chat,Sync Issues,40.7,0,1,3,1
1945,130119,2024-09-11,Phone,Battery Drain,42.1,1,0,5,0
1946,138612,2024-07-11,Chat,Sync Issues,32.5,1,0,4,0
1947,27216,2024-11-09,Email,Shipping Delay,20.1,1,0,5,0
1948,173940,2024-02-17,Email,Battery Drain,54.8,0,0,4,1
1949,21281,2024-10-08,Email,App Bug,53.6,0,1,3,1
1950,176255,2024-11-22,Phone,Onboarding/Setup,4.7,1,0,5,0
1951,197780,2024-06-19,Chat,Shipping Delay,21.7,1,0,4,0
1952,34771,2024-12-22,Chat,Strap Replacement,1.0,1,0,5,0
1953,196470,2024-09-21,Chat,Sync Issues,30.7,0,1,4,1
1954,65963,2024-06-17,Phone,Battery Drain,65.4,1,1,2,0
1955,131901,2024-06-01,Phone,Strap Replacement,8.7,1,0,5,0
1956,177368,2024-03-04,Chat,Battery Drain,63.4,1,0,2,0
1957,183745,2024-06-27,Chat,Onboarding/Setup,11.5,1,0,4,0
1958,123239,2024-09-27,Chat,App Bug,44.2,1,1,4,0
1959,187481,2024-07-02,Phone,Battery Drain,62.1,0,1,2,1
1960,21438,2024-09-10,Email,Sync Issues,17.5,1,1,5,0
1961,163725,2024-12-30,Chat,App Bug,48.6,1,0,4,0
1962,86611,2024-04-07,Chat,Battery Drain,36.9,1,0,5,0
1963,123766,2024-07-09,Chat,Battery Drain,72.3,1,0,4,0
1964,139369,2024-02-06,Chat,Sync Issues,34.0,1,0,4,0
1965,68059,2024-01-29,Email,Billing,14.9,0,0,4,1
1966,92806,2024-09-12,Email,Sync Issues,29.7,1,0,4,0
1967,53579,2024-05-28,Chat,Onboarding/Setup,10.3,1,0,5,0
1968,162559,2024-04-10,Chat,Sync Issues,36.5,1,0,4,0
1969,145832,2024-08-03,Chat,Sync Issues,39.2,0,1,5,1
1970,92952,2024-07-30,Chat,Battery Drain,46.8,1,0,5,0
1971,33540,2024-08-13,Email,Sync Issues,34.2,0,0,5,1
1972,140777,2024-11-28,Chat,Sync Issues,21.2,1,1,5,0
1973,105242,2024-11-04,Chat,Billing,11.1,1,0,5,0
1974,152248,2024-11-18,Email,Strap Replacement,9.0,1,0,4,0
1975,106716,2024-10-08,Chat,Battery Drain,58.3,0,0,4,1
1976,78132,2024-03-06,Chat,Shipping Delay,27.5,1,0,4,0
1977,44749,2024-09-07,Chat,Sync Issues,47.1,0,0,5,1
1978,51251,2024-12-16,Phone,App Bug,61.9,0,1,3,1
1979,136592,2024-03-07,Phone,Billing,18.1,1,0,5,0
1980,68279,2024-01-01,Phone,Battery Drain,59.7,0,0,1,1
1981,34507,2024-08-21,Chat,App Bug,33.8,1,1,4,0
1982,87498,2024-12-31,Chat,App Bug,51.0,1,0,5,0
1983,11883,2024-07-14,Email,Sync Issues,37.9,0,0,5,1
1984,199600,2024-01-15,Chat,Billing,19.0,1,0,5,0
1985,106631,2024-10-30,Chat,App Bug,20.0,0,0,4,1
1986,144586,2024-01-04,Phone,Onboarding/Setup,3.5,1,0,5,0
1987,186527,2024-04-27,Email,Sync Issues,39.4,0,0,5,1
1988,168465,2024-02-02,Email,Sync Issues,43.3,1,0,4,0
